,Python probes,JavaScript probes
406,0.13332080841064453,0.21664786338806152
407,0.13230133056640625,0.21837186813354492
408,0.1321108341217041,0.21471381187438965
409,0.13296890258789062,0.21930742263793945
410,0.13562703132629395,0.21860146522521973
411,0.13483166694641113,0.22414946556091309
412,0.13299107551574707,0.22524070739746094
413,0.13181304931640625,0.22288179397583008
414,0.13354849815368652,0.2274322509765625
415,0.13110589981079102,0.22363686561584473
416,0.1314549446105957,0.222245454788208
417,0.13489365577697754,0.2224116325378418
418,0.1338346004486084,0.22482681274414062
419,0.13368916511535645,0.22505640983581543
420,0.13222503662109375,0.22422146797180176
421,0.13315939903259277,0.22546672821044922
422,0.13408398628234863,0.223710298538208
423,0.13181591033935547,0.22439932823181152
424,0.13376760482788086,0.22374510765075684
425,0.13421916961669922,0.2240443229675293
426,0.1307530403137207,0.22265172004699707
427,0.13449597358703613,0.23449492454528809
428,0.1323244571685791,0.22418999671936035
429,0.13304519653320312,0.22159409523010254
430,0.13309240341186523,0.223649263381958
431,0.1327807903289795,0.22421956062316895
432,0.1329669952392578,0.2244243621826172
433,0.13377594947814941,0.22734665870666504
434,0.1336066722869873,0.22502684593200684
435,0.13319158554077148,0.2250523567199707
436,0.13373780250549316,0.22449874877929688
437,0.1330702304840088,0.22385573387145996
438,0.13291287422180176,0.22349786758422852
439,0.13207507133483887,0.2248539924621582
440,0.13357138633728027,0.22478127479553223
441,0.1314404010772705,0.22548723220825195
442,0.1335458755493164,0.2262885570526123
443,0.13330721855163574,0.22640061378479004
444,0.1344616413116455,0.22471022605895996
445,0.13367486000061035,0.22465062141418457
446,0.13324689865112305,0.22661828994750977
447,0.13417291641235352,0.2215273380279541
448,0.1318206787109375,0.223466157913208
449,0.13279342651367188,0.22422122955322266
450,0.13376927375793457,0.22264623641967773
451,0.1331791877746582,0.22749829292297363
452,0.13042783737182617,0.22489547729492188
453,0.13375544548034668,0.22977924346923828
454,0.1322011947631836,0.22501468658447266
455,0.1326770782470703,0.2258007526397705
456,0.13471388816833496,0.22587919235229492
457,0.13353180885314941,0.23007988929748535
458,0.13280415534973145,0.2253248691558838
459,0.13300108909606934,0.2245941162109375
460,0.13197970390319824,0.22360920906066895
461,0.1334388256072998,0.22550606727600098
462,0.1325678825378418,0.22693204879760742
463,0.1323833465576172,0.22352051734924316
464,0.13386178016662598,0.2237539291381836
465,0.13277816772460938,0.22568607330322266
466,0.13122034072875977,0.2265472412109375
467,0.13203763961791992,0.22529935836791992
